10/06/2020;Corse;94;0
10/06/2020;Grand-Est;44;2
10/06/2020;Guadeloupe;1;0
10/06/2020;Guyane;3;1
10/06/2020;Hauts-de-France;32;3
10/06/2020;Ile-de-France;11;10
10/06/2020;La Réunion;4;0
10/06/2020;Martinique;2;0
10/06/2020;Mayotte;6;0
10/06/2020;Normandie;28;0
10/06/2020;Nouvelle-Aquitaine;75;3
10/06/2020;Occitanie;76;1
10/06/2020;Pays de la Loire;52;0
10/06/2020;Provence-Alpes-Côte d'Azur;93;0
11/06/2020;Auvergne-Rhône-Alpes;84;0
11/06/2020;Bourgogne-Franche-Comté;27;2
11/06/2020;Bretagne;53;1
11/06/2020;Centre-Val de Loire;24;1
11/06/2020;Corse;94;0
11/06/2020;Grand-Est;44;6
11/06/2020;Guadeloupe;1;0
11/06/2020;Guyane;3;1
11/06/2020;Hauts-de-France;32;1
11/06/2020;Ile-de-France;11;11
11/06/2020;La Réunion;4;0
11/06/2020;Martinique;2;0
11/06/2020;Mayotte;6;1
11/06/2020;Normandie;28;0
11/06/2020;Nouvelle-Aquitaine;75;0
11/06/2020;Occitanie;76;1
11/06/2020;Pays de la Loire;52;1
11/06/2020;Provence-Alpes-Côte d'Azur;93;0
12/06/2020;Auvergne-Rhône-Alpes;84;0
12/06/2020;Bourgogne-Franche-Comté;27;0
12/06/2020;Bretagne;53;0
12/06/2020;Centre-Val de Loire;24;0
12/06/2020;Corse;94;0
12/06/2020;Grand-Est;44;3
12/06/2020;Guadeloupe;1;0
12/06/2020;Guyane;3;0
12/06/2020;Hauts-de-France;32;3
12/06/2020;Ile-de-France;11;5
12/06/2020;La Réunion;4;3
12/06/2020;Martinique;2;0
12/06/2020;Mayotte;6;2
12/06/2020;Normandie;28;0
12/06/2020;Nouvelle-Aquitaine;75;0
12/06/2020;Occitanie;76;1
12/06/2020;Pays de la Loire;52;1
12/06/2020;Provence-Alpes-Côte d'Azur;93;0
13/06/2020;Auvergne-Rhône-Alpes;84;1
13/06/2020;Bourgogne-Franche-Comté;27;0
13/06/2020;Bretagne;53;1
13/06/2020;Centre-Val de Loire;24;0
13/06/2020;Corse;94;0
13/06/2020;Grand-Est;44;5
13/06/2020;Guadeloupe;1;0
13/06/2020;Guyane;3;2
13/06/2020;Hauts-de-France;32;0
13/06/2020;Ile-de-France;11;2
13/06/2020;La Réunion;4;0
13/06/2020;Martinique;2;0
13/06/2020;Mayotte;6;1
13/06/2020;Normandie;28;0
13/06/2020;Nouvelle-Aquitaine;75;0
13/06/2020;Occitanie;76;0
13/06/2020;Pays de la Loire;52;2
13/06/2020;Provence-Alpes-Côte d'Azur;93;0
14/06/2020;Auvergne-Rhône-Alpes;84;0
14/06/2020;Bourgogne-Franche-Comté;27;0
14/06/2020;Bretagne;53;0
14/06/2020;Centre-Val de Loire;24;0
14/06/2020;Corse;94;0
14/06/2020;Grand-Est;44;3
14/06/2020;Guadeloupe;1;0
14/06/2020;Guyane;3;1
14/06/2020;Hauts-de-France;32;0
14/06/2020;Ile-de-France;11;2
14/06/2020;La Réunion;4;0
14/06/2020;Martinique;2;0
14/06/2020;Mayotte;6;0
14/06/2020;Normandie;28;0
14/06/2020;Nouvelle-Aquitaine;75;0
14/06/2020;Occitanie;76;0
14/06/2020;Pays de la Loire;52;0
14/06/2020;Provence-Alpes-Côte d'Azur;93;0
15/06/2020;Auvergne-Rhône-Alpes;84;0
15/06/2020;Bourgogne-Franche-Comté;27;0
15/06/2020;Bretagne;53;0
15/06/2020;Centre-Val de Loire;24;0
15/06/2020;Corse;94;0
15/06/2020;Grand-Est;44;3
15/06/2020;Guadeloupe;1;1
15/06/2020;Guyane;3;2
15/06/2020;Hauts-de-France;32;1
15/06/2020;Ile-de-France;11;5
15/06/2020;La Réunion;4;0
15/06/2020;Martinique;2;0
15/06/2020;Mayotte;6;0
15/06/2020;Normandie;28;0
15/06/2020;Nouvelle-Aquitaine;75;0
15/06/2020;Occitanie;76;0
15/06/2020;Pays de la Loire;52;0
15/06/2020;Provence-Alpes-Côte d'Azur;93;0
16/06/2020;Auvergne-Rhône-Alpes;84;1
16/06/2020;Bourgogne-Franche-Comté;27;0
16/06/2020;Bretagne;53;0
16/06/2020;Centre-Val de Loire;24;1
16/06/2020;Corse;94;0
16/06/2020;Grand-Est;44;4
16/06/2020;Guadeloupe;1;0
16/06/2020;Guyane;3;1
16/06/2020;Hauts-de-France;32;0
16/06/2020;Ile-de-France;11;6
16/06/2020;La Réunion;4;0
16/06/2020;Martinique;2;0
16/06/2020;Mayotte;6;0
16/06/2020;Normandie;28;0
16/06/2020;Nouvelle-Aquitaine;75;0
16/06/2020;Occitanie;76;0
16/06/2020;Pays de la Loire;52;0
16/06/2020;Provence-Alpes-Côte d'Azur;93;1
17/06/2020;Auvergne-Rhône-Alpes;84;4
17/06/2020;Bourgogne-Franche-Comté;27;0
17/06/2020;Bretagne;53;0
17/06/2020;Centre-Val de Loire;24;0
17/06/2020;Corse;94;0
17/06/2020;Grand-Est;44;2
17/06/2020;Guadeloupe;1;0
17/06/2020;Guyane;3;0
17/06/2020;Hauts-de-France;32;1
17/06/2020;Ile-de-France;11;2
17/06/2020;La Réunion;4;1
17/06/2020;Martinique;2;1
17/06/2020;Mayotte;6;0
17/06/2020;Normandie;28;0
17/06/2020;Nouvelle-Aquitaine;75;0
17/06/2020;Occitanie;76;0
17/06/2020;Pays de la Loire;52;2
17/06/2020;Provence-Alpes-Côte d'Azur;93;1
18/06/2020;Auvergne-Rhône-Alpes;84;1
18/06/2020;Bourgogne-Franche-Comté;27;1
18/06/2020;Bretagne;53;0
18/06/2020;Centre-Val de Loire;24;0
18/06/2020;Corse;94;0
18/06/2020;Grand-Est;44;2
18/06/2020;Guadeloupe;1;0
18/06/2020;Guyane;3;1
18/06/2020;Hauts-de-France;32;0
18/06/2020;Ile-de-France;11;6
18/06/2020;La Réunion;4;0
18/06/2020;Martinique;2;1
18/06/2020;Mayotte;6;1
18/06/2020;Normandie;28;0
18/06/2020;Nouvelle-Aquitaine;75;0
18/06/2020;Occitanie;76;0
18/06/2020;Pays de la Loire;52;0
18/06/2020;Provence-Alpes-Côte d'Azur;93;2
19/06/2020;Auvergne-Rhône-Alpes;84;1
19/06/2020;Bourgogne-Franche-Comté;27;0
19/06/2020;Bretagne;53;0
19/06/2020;Centre-Val de Loire;24;0
19/06/2020;Corse;94;0
19/06/2020;Grand-Est;44;2
19/06/2020;Guadeloupe;1;0
19/06/2020;Guyane;3;1
19/06/2020;Hauts-de-France;32;1
19/06/2020;Ile-de-France;11;4
19/06/2020;La Réunion;4;0
19/06/2020;Martinique;2;0
19/06/2020;Mayotte;6;0
19/06/2020;Normandie;28;0
19/06/2020;Nouvelle-Aquitaine;75;0
19/06/2020;Occitanie;76;0
19/06/2020;Pays de la Loire;52;0
19/06/2020;Provence-Alpes-Côte d'Azur;93;1
20/06/2020;Auvergne-Rhône-Alpes;84;0
20/06/2020;Bourgogne-Franche-Comté;27;0
20/06/2020;Bretagne;53;0
20/06/2020;Centre-Val de Loire;24;0
20/06/2020;Corse;94;0
20/06/2020;Grand-Est;44;1
20/06/2020;Guadeloupe;1;0
20/06/2020;Guyane;3;2
20/06/2020;Hauts-de-France;32;0
20/06/2020;Ile-de-France;11;2
20/06/2020;La Réunion;4;0
20/06/2020;Martinique;2;0
20/06/2020;Mayotte;6;0
20/06/2020;Normandie;28;1
20/06/2020;Nouvelle-Aquitaine;75;0
20/06/2020;Occitanie;76;0
20/06/2020;Pays de la Loire;52;0
20/06/2020;Provence-Alpes-Côte d'Azur;93;1
21/06/2020;Auvergne-Rhône-Alpes;84;0
21/06/2020;Bourgogne-Franche-Comté;27;0
21/06/2020;Bretagne;53;0
21/06/2020;Centre-Val de Loire;24;0
21/06/2020;Corse;94;0
21/06/2020;Grand-Est;44;0
21/06/2020;Guadeloupe;1;0
21/06/2020;Guyane;3;3
21/06/2020;Hauts-de-France;32;0
21/06/2020;Ile-de-France;11;0
21/06/2020;La Réunion;4;0
21/06/2020;Martinique;2;0
21/06/2020;Mayotte;6;2
21/06/2020;Normandie;28;0
21/06/2020;Nouvelle-Aquitaine;75;0
21/06/2020;Occitanie;76;0
21/06/2020;Pays de la Loire;52;0
21/06/2020;Provence-Alpes-Côte d'Azur;93;0
22/06/2020;Auvergne-Rhône-Alpes;84;0
22/06/2020;Bourgogne-Franche-Comté;27;1
22/06/2020;Bretagne;53;0
22/06/2020;Centre-Val de Loire;24;3
22/06/2020;Corse;94;0
22/06/2020;Grand-Est;44;1
22/06/2020;Guadeloupe;1;0
22/06/2020;Guyane;3;0
22/06/2020;Hauts-de-France;32;0
22/06/2020;Ile-de-France;11;5
22/06/2020;La Réunion;4;0
22/06/2020;Martinique;2;1
22/06/2020;Mayotte;6;2
22/06/2020;Normandie;28;0
22/06/2020;Nouvelle-Aquitaine;75;0
22/06/2020;Occitanie;76;0
22/06/2020;Pays de la Loire;52;2
22/06/2020;Provence-Alpes-Côte d'Azur;93;1
23/06/2020;Auvergne-Rhône-Alpes;84;0
23/06/2020;Bourgogne-Franche-Comté;27;1
23/06/2020;Bretagne;53;0
23/06/2020;Centre-Val de Loire;24;0
23/06/2020;Corse;94;0
23/06/2020;Grand-Est;44;1
23/06/2020;Guadeloupe;1;0
23/06/2020;Guyane;3;3
23/06/2020;Hauts-de-France;32;1
23/06/2020;Ile-de-France;11;6
23/06/2020;La Réunion;4;0
23/06/2020;Martinique;2;0
23/06/2020;Mayotte;6;1
23/06/2020;Normandie;28;0
23/06/2020;Nouvelle-Aquitaine;75;0
23/06/2020;Occitanie;76;1
23/06/2020;Pays de la Loire;52;1
23/06/2020;Provence-Alpes-Côte d'Azur;93;0
24/06/2020;Auvergne-Rhône-Alpes;84;1
24/06/2020;Bourgogne-Franche-Comté;27;0
24/06/2020;Bretagne;53;0
24/06/2020;Centre-Val de Loire;24;0
24/06/2020;Corse;94;0
24/06/2020;Grand-Est;44;0
24/06/2020;Guadeloupe;1;0
24/06/2020;Guyane;3;2
24/06/2020;Hauts-de-France;32;0
24/06/2020;Ile-de-France;11;3
24/06/2020;La Réunion;4;1
24/06/2020;Martinique;2;0
24/06/2020;Mayotte;6;0
24/06/2020;Normandie;28;0
24/06/2020;Nouvelle-Aquitaine;75;0
24/06/2020;Occitanie;76;0
24/06/2020;Pays de la Loire;52;0
24/06/2020;Provence-Alpes-Côte d'Azur;93;1
25/06/2020;Auvergne-Rhône-Alpes;84;1
25/06/2020;Bourgogne-Franche-Comté;27;0
25/06/2020;Bretagne;53;0
25/06/2020;Centre-Val de Loire;24;0
25/06/2020;Corse;94;0
25/06/2020;Grand-Est;44;1
25/06/2020;Guadeloupe;1;2
25/06/2020;Guyane;3;2
25/06/2020;Hauts-de-France;32;3
25/06/2020;Ile-de-France;11;5
25/06/2020;La Réunion;4;0
25/06/2020;Martinique;2;0
25/06/2020;Mayotte;6;0
25/06/2020;Normandie;28;0
25/06/2020;Nouvelle-Aquitaine;75;0
25/06/2020;Occitanie;76;1
25/06/2020;Pays de la Loire;52;0
25/06/2020;Provence-Alpes-Côte d'Azur;93;0
26/06/2020;Auvergne-Rhône-Alpes;84;1
26/06/2020;Bourgogne-Franche-Comté;27;0
26/06/2020;Bretagne;53;0
26/06/2020;Centre-Val de Loire;24;0
26/06/2020;Corse;94;0
26/06/2020;Grand-Est;44;2
26/06/2020;Guadeloupe;1;0
26/06/2020;Guyane;3;5
26/06/2020;Hauts-de-France;32;1
26/06/2020;Ile-de-France;11;5
26/06/2020;La Réunion;4;0
26/06/2020;Martinique;2;0
26/06/2020;Mayotte;6;0
26/06/2020;Normandie;28;0
26/06/2020;Nouvelle-Aquitaine;75;0
26/06/2020;Occitanie;76;1
26/06/2020;Pays de la Loire;52;0
26/06/2020;Provence-Alpes-Côte d'Azur;93;0
27/06/2020;Auvergne-Rhône-Alpes;84;0
27/06/2020;Bourgogne-Franche-Comté;27;1
27/06/2020;Bretagne;53;0
27/06/2020;Centre-Val de Loire;24;0
27/06/2020;Corse;94;0
27/06/2020;Grand-Est;44;0
27/06/2020;Guadeloupe;1;0
27/06/2020;Guyane;3;2
27/06/2020;Hauts-de-France;32;4
27/06/2020;Ile-de-France;11;1
27/06/2020;La Réunion;4;0
27/06/2020;Martinique;2;0
27/06/2020;Mayotte;6;0
27/06/2020;Normandie;28;0
27/06/2020;Nouvelle-Aquitaine;75;0
27/06/2020;Occitanie;76;1
27/06/2020;Pays de la Loire;52;0
27/06/2020;Provence-Alpes-Côte d'Azur;93;0
28/06/2020;Auvergne-Rhône-Alpes;84;0
28/06/2020;Bourgogne-Franche-Comté;27;0
28/06/2020;Bretagne;53;0
28/06/2020;Centre-Val de Loire;24;0
28/06/2020;Corse;94;0
28/06/2020;Grand-Est;44;0
28/06/2020;Guadeloupe;1;0
28/06/2020;Guyane;3;2
28/06/2020;Hauts-de-France;32;0
28/06/2020;Ile-de-France;11;1
28/06/2020;La Réunion;4;0
28/06/2020;Martinique;2;0
28/06/2020;Mayotte;6;0
28/06/2020;Normandie;28;0
28/06/2020;Nouvelle-Aquitaine;75;0
28/06/2020;Occitanie;76;1
28/06/2020;Pays de la Loire;52;0
28/06/2020;Provence-Alpes-Côte d'Azur;93;0
29/06/2020;Auvergne-Rhône-Alpes;84;2
29/06/2020;Bourgogne-Franche-Comté;27;0
29/06/2020;Bretagne;53;0
29/06/2020;Centre-Val de Loire;24;0
29/06/2020;Corse;94;0
29/06/2020;Grand-Est;44;1
29/06/2020;Guadeloupe;1;0
29/06/2020;Guyane;3;1
29/06/2020;Hauts-de-France;32;1
29/06/2020;Ile-de-France;11;4
29/06/2020;La Réunion;4;1
29/06/2020;Martinique;2;1
29/06/2020;Mayotte;6;1
29/06/2020;Normandie;28;0
29/06/2020;Nouvelle-Aquitaine;75;2
29/06/2020;Occitanie;76;1
29/06/2020;Pays de la Loire;52;0
29/06/2020;Provence-Alpes-Côte d'Azur;93;0
30/06/2020;Auvergne-Rhône-Alpes;84;1
30/06/2020;Bourgogne-Franche-Comté;27;0
30/06/2020;Bretagne;53;0
30/06/2020;Centre-Val de Loire;24;0
30/06/2020;Corse;94;0
30/06/2020;Grand-Est;44;1
30/06/2020;Guadeloupe;1;0
30/06/2020;Guyane;3;0
30/06/2020;Hauts-de-France;32;1
30/06/2020;Ile-de-France;11;5
30/06/2020;La Réunion;4;0
30/06/2020;Martinique;2;0
30/06/2020;Mayotte;6;0
30/06/2020;Normandie;28;0
30/06/2020;Nouvelle-Aquitaine;75;0
30/06/2020;Occitanie;76;0
30/06/2020;Pays de la Loire;52;0
30/06/2020;Provence-Alpes-Côte d'Azur;93;0
01/07/2020;Auvergne-Rhône-Alpes;84;0
01/07/2020;Bourgogne-Franche-Comté;27;0
01/07/2020;Bretagne;53;0
01/07/2020;Centre-Val de Loire;24;0
01/07/2020;Corse;94;0
01/07/2020;Grand-Est;44;2
01/07/2020;Guadeloupe;1;0
01/07/2020;Guyane;3;4
01/07/2020;Hauts-de-France;32;2
01/07/2020;Ile-de-France;11;9
01/07/2020;La Réunion;4;0
01/07/2020;Martinique;2;0
01/07/2020;Mayotte;6;0
01/07/2020;Normandie;28;0
01/07/2020;Nouvelle-Aquitaine;75;0
01/07/2020;Occitanie;76;0
01/07/2020;Pays de la Loire;52;0
01/07/2020;Provence-Alpes-Côte d'Azur;93;0
02/07/2020;Auvergne-Rhône-Alpes;84;0
02/07/2020;Bourgogne-Franche-Comté;27;1
02/07/2020;Bretagne;53;0
02/07/2020;Centre-Val de Loire;24;0
02/07/2020;Corse;94;0
02/07/2020;Grand-Est;44;2
02/07/2020;Guadeloupe;1;1
02/07/2020;Guyane;3;5
02/07/2020;Hauts-de-France;32;0
02/07/2020;Ile-de-France;11;2
02/07/2020;La Réunion;4;0
02/07/2020;Martinique;2;0
02/07/2020;Mayotte;6;0
02/07/2020;Normandie;28;0
02/07/2020;Nouvelle-Aquitaine;75;0
02/07/2020;Occitanie;76;0
02/07/2020;Pays de la Loire;52;0
02/07/2020;Provence-Alpes-Côte d'Azur;93;1
03/07/2020;Auvergne-Rhône-Alpes;84;1
03/07/2020;Bourgogne-Franche-Comté;27;0
03/07/2020;Bretagne;53;0
03/07/2020;Centre-Val de Loire;24;0
03/07/2020;Corse;94;0
03/07/2020;Grand-Est;44;2
03/07/2020;Guadeloupe;1;0
03/07/2020;Guyane;3;3
03/07/2020;Hauts-de-France;32;2
03/07/2020;Ile-de-France;11;2
03/07/2020;La Réunion;4;0
03/07/2020;Martinique;2;0
03/07/2020;Mayotte;6;1
03/07/2020;Normandie;28;0
03/07/2020;Nouvelle-Aquitaine;75;0
03/07/2020;Occitanie;76;0
03/07/2020;Pays de la Loire;52;1
03/07/2020;Provence-Alpes-Côte d'Azur;93;0
04/07/2020;Auvergne-Rhône-Alpes;84;1
04/07/2020;Bourgogne-Franche-Comté;27;0
04/07/2020;Bretagne;53;0
04/07/2020;Centre-Val de Loire;24;0
04/07/2020;Corse;94;0
04/07/2020;Grand-Est;44;0
04/07/2020;Guadeloupe;1;0
04/07/2020;Guyane;3;2
04/07/2020;Hauts-de-France;32;1
04/07/2020;Ile-de-France;11;0
04/07/2020;La Réunion;4;0
04/07/2020;Martinique;2;0
04/07/2020;Mayotte;6;0
04/07/2020;Normandie;28;0
04/07/2020;Nouvelle-Aquitaine;75;0
04/07/2020;Occitanie;76;0
04/07/2020;Pays de la Loire;52;0
04/07/2020;Provence-Alpes-Côte d'Azur;93;0
05/07/2020;Auvergne-Rhône-Alpes;84;0
05/07/2020;Bourgogne-Franche-Comté;27;0
05/07/2020;Bretagne;53;0
05/07/2020;Centre-Val de Loire;24;0
05/07/2020;Corse;94;0
05/07/2020;Grand-Est;44;0
05/07/2020;Guadeloupe;1;0
05/07/2020;Guyane;3;3
05/07/2020;Hauts-de-France;32;0
05/07/2020;Ile-de-France;11;2
05/07/2020;La Réunion;4;0
05/07/2020;Martinique;2;0
05/07/2020;Mayotte;6;0
05/07/2020;Normandie;28;0
05/07/2020;Nouvelle-Aquitaine;75;0
05/07/2020;Occitanie;76;0
05/07/2020;Pays de la Loire;52;0
05/07/2020;Provence-Alpes-Côte d'Azur;93;0
06/07/2020;Auvergne-Rhône-Alpes;84;2
06/07/2020;Bourgogne-Franche-Comté;27;0
06/07/2020;Bretagne;53;0
06/07/2020;Centre-Val de Loire;24;0
06/07/2020;Corse;94;0
06/07/2020;Grand-Est;44;2
06/07/2020;Guadeloupe;1;0
06/07/2020;Guyane;3;2
06/07/2020;Hauts-de-France;32;1
06/07/2020;Ile-de-France;11;2
06/07/2020;La Réunion;4;1
06/07/2020;Martinique;2;0
06/07/2020;Mayotte;6;0
06/07/2020;Normandie;28;0
06/07/2020;Nouvelle-Aquitaine;75;0
06/07/2020;Occitanie;76;0
06/07/2020;Pays de la Loire;52;0
06/07/2020;Provence-Alpes-Côte d'Azur;93;0
07/07/2020;Auvergne-Rhône-Alpes;84;2
07/07/2020;Bourgogne-Franche-Comté;27;1
07/07/2020;Bretagne;53;0
07/07/2020;Centre-Val de Loire;24;0
07/07/2020;Corse;94;0
07/07/2020;Grand-Est;44;5
07/07/2020;Guadeloupe;1;0
07/07/2020;Guyane;3;4
07/07/2020;Hauts-de-France;32;1
07/07/2020;Ile-de-France;11;7
07/07/2020;La Réunion;4;0
07/07/2020;Martinique;2;0
07/07/2020;Mayotte;6;0
07/07/2020;Normandie;28;0
07/07/2020;Nouvelle-Aquitaine;75;0
07/07/2020;Occitanie;76;1
07/07/2020;Pays de la Loire;52;0
07/07/2020;Provence-Alpes-Côte d'Azur;93;0
08/07/2020;Auvergne-Rhône-Alpes;84;3
08/07/2020;Bourgogne-Franche-Comté;27;1
08/07/2020;Bretagne;53;0
08/07/2020;Centre-Val de Loire;24;0
08/07/2020;Corse;94;0
08/07/2020;Grand-Est;44;2
08/07/2020;Guadeloupe;1;0
08/07/2020;Guyane;3;1
08/07/2020;Hauts-de-France;32;1
08/07/2020;Ile-de-France;11;3
08/07/2020;La Réunion;4;0
08/07/2020;Martinique;2;0
08/07/2020;Mayotte;6;0
08/07/2020;Normandie;28;1
08/07/2020;Nouvelle-Aquitaine;75;0
08/07/2020;Occitanie;76;0
08/07/2020;Pays de la Loire;52;2
08/07/2020;Provence-Alpes-Côte d'Azur;93;4
09/07/2020;Auvergne-Rhône-Alpes;84;0
09/07/2020;Bourgogne-Franche-Comté;27;0
09/07/2020;Bretagne;53;0
09/07/2020;Centre-Val de Loire;24;0
09/07/2020;Corse;94;0
09/07/2020;Grand-Est;44;1
09/07/2020;Guadeloupe;1;0
09/07/2020;Guyane;3;1
09/07/2020;Hauts-de-France;32;1
09/07/2020;Ile-de-France;11;4
09/07/2020;La Réunion;4;0
09/07/2020;Martinique;2;0
09/07/2020;Mayotte;6;0
09/07/2020;Normandie;28;0
09/07/2020;Nouvelle-Aquitaine;75;0
09/07/2020;Occitanie;76;0
09/07/2020;Pays de la Loire;52;0
09/07/2020;Provence-Alpes-Côte d'Azur;93;1
10/07/2020;Auvergne-Rhône-Alpes;84;1
10/07/2020;Bourgogne-Franche-Comté;27;0
10/07/2020;Bretagne;53;0
10/07/2020;Centre-Val de Loire;24;1
10/07/2020;Corse;94;0
10/07/2020;Grand-Est;44;0
10/07/2020;Guadeloupe;1;0
10/07/2020;Guyane;3;2
10/07/2020;Hauts-de-France;32;2
10/07/2020;Ile-de-France;11;2
10/07/2020;La Réunion;4;1
10/07/2020;Martinique;2;0
10/07/2020;Mayotte;6;0
10/07/2020;Normandie;28;0
10/07/2020;Nouvelle-Aquitaine;75;0
10/07/2020;Occitanie;76;0
10/07/2020;Pays de la Loire;52;0
10/07/2020;Provence-Alpes-Côte d'Azur;93;0
11/07/2020;Auvergne-Rhône-Alpes;84;0
11/07/2020;Bourgogne-Franche-Comté;27;2
11/07/2020;Bretagne;53;0
11/07/2020;Centre-Val de Loire;24;0
11/07/2020;Corse;94;0
11/07/2020;Grand-Est;44;0
11/07/2020;Guadeloupe;1;1
11/07/2020;Guyane;3;1
11/07/2020;Hauts-de-France;32;1
11/07/2020;Ile-de-France;11;2
11/07/2020;La Réunion;4;0
11/07/2020;Martinique;2;0
11/07/2020;Mayotte;6;0
11/07/2020;Normandie;28;0
11/07/2020;Nouvelle-Aquitaine;75;0
11/07/2020;Occitanie;76;0
11/07/2020;Pays de la Loire;52;0
11/07/2020;Provence-Alpes-Côte d'Azur;93;0
12/07/2020;Auvergne-Rhône-Alpes;84;0
12/07/2020;Bourgogne-Franche-Comté;27;0
12/07/2020;Bretagne;53;1
12/07/2020;Centre-Val de Loire;24;0
12/07/2020;Corse;94;0
12/07/2020;Grand-Est;44;0
12/07/2020;Guadeloupe;1;0
12/07/2020;Guyane;3;3
12/07/2020;Hauts-de-France;32;0
12/07/2020;Ile-de-France;11;0
12/07/2020;La Réunion;4;0
12/07/2020;Martinique;2;0
12/07/2020;Mayotte;6;0
12/07/2020;Normandie;28;0
12/07/2020;Nouvelle-Aquitaine;75;0
12/07/2020;Occitanie;76;0
12/07/2020;Pays de la Loire;52;1
12/07/2020;Provence-Alpes-Côte d'Azur;93;0
13/07/2020;Auvergne-Rhône-Alpes;84;1
13/07/2020;Bourgogne-Franche-Comté;27;1
13/07/2020;Bretagne;53;1
13/07/2020;Centre-Val de Loire;24;0
13/07/2020;Corse;94;0
13/07/2020;Grand-Est;44;0
13/07/2020;Guadeloupe;1;0
13/07/2020;Guyane;3;1
13/07/2020;Hauts-de-France;32;4
13/07/2020;Ile-de-France;11;2
13/07/2020;La Réunion;4;0
13/07/2020;Martinique;2;0
13/07/2020;Mayotte;6;0
13/07/2020;Normandie;28;0
13/07/2020;Nouvelle-Aquitaine;75;0
13/07/2020;Occitanie;76;0
13/07/2020;Pays de la Loire;52;0
13/07/2020;Provence-Alpes-Côte d'Azur;93;0
14/07/2020;Auvergne-Rhône-Alpes;84;0
14/07/2020;Bourgogne-Franche-Comté;27;0
14/07/2020;Bretagne;53;0
14/07/2020;Centre-Val de Loire;24;0
14/07/2020;Corse;94;0
14/07/2020;Grand-Est;44;0
14/07/2020;Guadeloupe;1;0
14/07/2020;Guyane;3;4
14/07/2020;Hauts-de-France;32;0
14/07/2020;Ile-de-France;11;3
14/07/2020;La Réunion;4;0
14/07/2020;Martinique;2;0
14/07/2020;Mayotte;6;0
14/07/2020;Normandie;28;0
14/07/2020;Nouvelle-Aquitaine;75;0
14/07/2020;Occitanie;76;0
14/07/2020;Pays de la Loire;52;0
14/07/2020;Provence-Alpes-Côte d'Azur;93;0
15/07/2020;Auvergne-Rhône-Alpes;84;0
15/07/2020;Bourgogne-Franche-Comté;27;2
15/07/2020;Bretagne;53;0
15/07/2020;Centre-Val de Loire;24;0
15/07/2020;Corse;94;0
15/07/2020;Grand-Est;44;3
15/07/2020;Guadeloupe;1;0
15/07/2020;Guyane;3;0
15/07/2020;Hauts-de-France;32;0
15/07/2020;Ile-de-France;11;5
15/07/2020;La Réunion;4;2
15/07/2020;Martinique;2;0
15/07/2020;Mayotte;6;1
15/07/2020;Normandie;28;0
15/07/2020;Nouvelle-Aquitaine;75;2
15/07/2020;Occitanie;76;0
15/07/2020;Pays de la Loire;52;1
15/07/2020;Provence-Alpes-Côte d'Azur;93;0
16/07/2020;Auvergne-Rhône-Alpes;84;2
16/07/2020;Bourgogne-Franche-Comté;27;1
16/07/2020;Bretagne;53;0
16/07/2020;Centre-Val de Loire;24;0
16/07/2020;Corse;94;0
16/07/2020;Grand-Est;44;1
16/07/2020;Guadeloupe;1;0
16/07/2020;Guyane;3;3
16/07/2020;Hauts-de-France;32;1
16/07/2020;Ile-de-France;11;10
16/07/2020;La Réunion;4;0
16/07/2020;Martinique;2;0
16/07/2020;Mayotte;6;0
16/07/2020;Normandie;28;0
16/07/2020;Nouvelle-Aquitaine;75;1
16/07/2020;Occitanie;76;1
16/07/2020;Pays de la Loire;52;0
16/07/2020;Provence-Alpes-Côte d'Azur;93;3
17/07/2020;Auvergne-Rhône-Alpes;84;2
17/07/2020;Bourgogne-Franche-Comté;27;0
17/07/2020;Bretagne;53;1
17/07/2020;Centre-Val de Loire;24;0
17/07/2020;Corse;94;0
17/07/2020;Grand-Est;44;0
17/07/2020;Guadeloupe;1;0
17/07/2020;Guyane;3;3
17/07/2020;Hauts-de-France;32;3
17/07/2020;Ile-de-France;11;5
17/07/2020;La Réunion;4;0
17/07/2020;Martinique;2;0
17/07/2020;Mayotte;6;0
17/07/2020;Normandie;28;1
17/07/2020;Nouvelle-Aquitaine;75;0
17/07/2020;Occitanie;76;0
17/07/2020;Pays de la Loire;52;1
17/07/2020;Provence-Alpes-Côte d'Azur;93;1
18/07/2020;Auvergne-Rhône-Alpes;84;1
18/07/2020;Bourgogne-Franche-Comté;27;0
18/07/2020;Bretagne;53;0
18/07/2020;Centre-Val de Loire;24;0
18/07/2020;Corse;94;0
18/07/2020;Grand-Est;44;1
18/07/2020;Guadeloupe;1;0
18/07/2020;Guyane;3;1
18/07/2020;Hauts-de-France;32;0
18/07/2020;Ile-de-France;11;2
18/07/2020;La Réunion;4;0
18/07/2020;Martinique;2;0
18/07/2020;Mayotte;6;0
18/07/2020;Normandie;28;1
18/07/2020;Nouvelle-Aquitaine;75;0
18/07/2020;Occitanie;76;0
18/07/2020;Pays de la Loire;52;0
18/07/2020;Provence-Alpes-Côte d'Azur;93;0
19/07/2020;Auvergne-Rhône-Alpes;84;0
19/07/2020;Bourgogne-Franche-Comté;27;0
19/07/2020;Bretagne;53;0
19/07/2020;Centre-Val de Loire;24;0
19/07/2020;Corse;94;0
19/07/2020;Grand-Est;44;0
19/07/2020;Guadeloupe;1;0
19/07/2020;Guyane;3;2
19/07/2020;Hauts-de-France;32;0
19/07/2020;Ile-de-France;11;1
